plantID,datetimeRecorded,leafTemp,ambientTemp,soilMoisture,redStrength,greenStrength,blueStrength,lightnessStrength,greenMagentaStrength,blueYellowStrength,hueStrength,saturationStrength,valueStrength
4,2021-07-28 05:59:21,23.09,23.17,467.0,55.045055,83.14392,60.124226,82.61338,112.47825,138.46977,62.971058,109.599594,83.57319
5,2021-07-28 06:00:32,21.91,22.45,991.0,64.65412,98.09806,64.96172,97.16677,108.98773,143.15433,60.061314,114.99247,98.180916
5,2021-07-27 18:24:53,23.81,24.37,1012.0,84.95312,122.45064,65.25697,119.86174,104.54773,154.64763,46.369537,129.08417,124.22608
6,2021-07-27 18:25:28,23.23,24.21,939.0,86.54324,120.37041,62.560863,119.035774,105.80987,155.86516,50.51382,137.66719,124.65535
3,2021-07-27 20:59:52,23.71,24.59,979.0,49.355007,63.409283,33.40867,62.89218,116.16773,144.20644,45.804966,119.38235,63.410393
1,2021-07-27 21:20:34,22.87,23.71,1014.0,84.02486,105.79111,59.564407,106.50908,111.13002,151.04492,45.576557,109.27383,105.79111
4,2021-07-27 21:25:01,23.87,23.95,686.0,41.741573,55.397564,29.401218,54.2733,116.70298,142.31206,46.719704,121.45228,55.398304
2,2021-07-27 21:25:33,23.09,23.97,992.0,65.717316,80.37446,48.392822,81.66,115.7775,144.86015,44.763626,101.13035,80.37456
5,2021-07-27 21:26:30,23.15,23.59,1007.0,55.783756,73.189354,39.20083,73.18874,114.18741,145.96584,46.218616,118.772644,73.19268
6,2021-07-27 21:26:59,22.59,23.27,962.0,54.96938,66.31045,35.650135,66.346214,117.12218,144.93729,44.14975,122.88001,68.41119
3,2021-07-27 21:30:11,23.45,24.41,1014.0,47.687275,61.92224,32.827377,61.32073,116.168816,143.76894,45.905407,118.897446,61.927406
3,2021-07-28 01:02:28,23.17,24.07,1014.0,50.57264,63.568344,34.743256,63.596592,116.79004,143.79982,46.224396,116.82653,64.30981
4,2021-07-28 01:57:12,23.35,23.41,511.0,44.090065,57.85158,29.815517,56.93789,116.41305,143.41376,45.448322,124.73723,57.85482
2,2021-07-28 01:58:15,22.69,23.57,990.0,66.34529,80.52659,48.594753,81.97577,115.98368,144.88206,44.313366,100.437515,80.52659
5,2021-07-28 01:58:38,22.43,22.95,971.0,54.91479,71.40052,36.71548,71.36605,114.43114,146.56122,44.923058,124.688705,71.41801
6,2021-07-28 01:59:09,22.19,22.85,965.0,52.970074,65.30914,34.452606,65.04627,116.66664,144.95018,44.59696,124.32663,66.95994
3,2021-07-28 02:03:06,23.05,23.93,1014.0,49.70255,63.16342,32.887127,62.896782,116.36337,144.55711,44.22222,121.24491,63.180573
1,2021-07-28 02:23:17,22.43,23.25,1012.0,87.9407,110.612,62.725174,111.187515,110.66414,151.56105,45.95393,107.09176,110.612
4,2021-07-28 02:27:27,23.29,23.39,511.0,44.053257,57.819454,29.823936,56.914673,116.414185,143.39957,45.505898,124.581825,57.822388
2,2021-07-28 02:28:33,22.65,23.49,992.0,63.215145,77.85604,47.149178,79.0695,115.939156,144.22023,45.24457,99.969734,77.85604
5,2021-07-28 02:28:52,22.53,23.01,990.0,54.90762,71.19766,36.60485,71.18497,114.52789,146.5428,44.76771,124.73434,71.211006
6,2021-07-28 02:29:24,22.25,22.79,911.0,52.1,63.621902,34.170116,63.41546,117.192406,144.33447,44.17602,122.90942,65.250755
1,2021-07-28 03:54:07,22.05,22.95,1008.0,89.04971,110.50667,62.571808,111.33795,111.15245,151.72705,44.940845,107.35706,110.50667
4,2021-07-28 03:58:11,23.09,23.11,525.0,43.8474,57.361073,29.576244,56.474014,116.55328,143.32054,45.310047,124.51242,57.363297
2,2021-07-28 03:59:29,22.35,23.25,993.0,63.53522,79.82393,48.320236,80.85684,115.12457,144.42659,46.62674,99.945984,79.82393
5,2021-07-28 03:59:34,22.13,22.71,990.0,56.13695,71.97426,36.595375,72.0883,114.63092,147.00424,44.043232,126.06954,71.99463
6,2021-07-28 04:00:08,21.79,22.47,887.0,53.403812,64.9986,34.0266,64.900314,116.967834,145.15082,43.587322,126.02223,66.69616
2,2021-07-28 06:00:42,22.35,23.25,987.0,73.51974,106.58308,62.059185,105.52257,107.33243,149.21872,52.649445,118.11006,106.58737
6,2021-07-28 06:01:12,21.77,22.47,939.0,62.425938,83.90091,50.89341,83.928505,113.32962,144.59087,54.128155,120.52302,86.7804
3,2021-07-28 06:05:54,22.75,23.69,1015.0,54.98662,82.93528,54.775177,82.218994,111.671776,141.2851,59.643227,118.914116,83.15851
1,2021-07-28 06:25:23,22.01,22.83,1014.0,84.30463,108.53582,57.29659,108.87309,109.534485,153.35663,45.932686,118.68485,108.53582
4,2021-07-28 06:29:40,23.09,23.07,473.0,46.75377,66.93301,40.122826,66.10519,114.20155,141.78127,53.688797,117.03577,66.936
5,2021-07-28 06:30:47,21.77,22.27,1003.0,59.336746,83.670044,49.183823,83.31702,111.71715,145.12393,52.94608,117.33769,83.67715
2,2021-07-28 06:31:00,22.19,23.09,990.0,69.13609,98.293724,57.158478,97.598724,109.30961,147.95027,51.563774,117.56333,98.296715
6,2021-07-28 06:31:28,21.61,22.41,943.0,59.79249,74.36755,39.654438,74.55959,115.43124,146.48386,46.833637,125.00364,77.233315
3,2021-07-28 06:36:18,22.65,23.59,964.0,49.377235,69.469696,39.45618,68.75163,113.88996,143.40266,52.132492,120.898384,69.47413
3,2021-07-28 07:06:39,22.69,23.63,1013.0,73.56529,108.82426,59.32988,107.420395,105.798355,151.61131,53.898464,134.55276,110.05407
1,2021-07-28 07:25:58,21.83,22.77,1015.0,90.19158,135.27638,73.53842,131.91084,100.768326,156.10425,53.032604,124.743835,135.31572
4,2021-07-28 07:30:13,23.17,23.17,448.0,79.42532,120.67687,66.2635,118.01837,102.986435,153.2294,53.40762,130.0842,120.74543
5,2021-07-28 07:31:22,21.67,22.27,1000.0,84.25135,122.32551,62.26294,119.724625,103.65269,156.14658,47.40445,133.22946,123.23146
6,2021-07-28 07:31:57,21.51,22.31,966.0,76.91963,104.78019,56.438583,104.78024,108.92792,152.0298,52.932182,134.26247,109.17021
2,2021-07-28 07:32:07,22.114,23.25,989.0,86.68798,123.08318,67.3104,121.06293,104.97644,154.21619,47.629337,125.30046,124.7258
3,2021-07-28 07:37:01,22.71,23.71,981.0,73.06596,109.94085,61.594265,108.366684,105.482475,150.79498,55.200844,134.09985,111.080055
1,2021-07-28 07:56:17,21.77,22.71,1014.0,90.67427,135.21118,73.45112,131.9312,100.98957,156.15434,52.821743,125.210075,135.2466
4,2021-07-28 08:00:36,23.33,23.37,491.0,80.42138,118.32388,65.80184,116.136826,104.85512,152.53677,49.51258,127.435585,119.81087
5,2021-07-28 08:01:39,21.95,22.51,975.0,85.626724,127.93663,64.79333,124.30109,101.72485,157.08606,48.57324,134.37938,128.50958
6,2021-07-28 08:02:13,21.67,22.39,952.0,85.11949,125.04672,65.536255,122.76595,103.288704,156.02179,53.62751,138.40338,128.34807
2,2021-07-28 08:02:46,22.11,23.27,998.0,87.60138,117.65319,62.976856,116.29555,107.645805,154.32382,44.789986,128.70409,119.90014
1,2021-07-28 08:26:34,21.73,22.59,1003.0,84.946335,122.16583,68.34797,120.48031,104.55333,153.12627,52.104397,119.19797,122.16591
4,2021-07-28 08:30:52,23.23,23.29,513.0,72.88942,112.093475,69.64665,110.199265,105.55428,147.40889,57.551094,122.20933,112.267746
5,2021-07-28 08:31:56,21.85,22.57,998.0,82.10198,126.18672,70.0836,123.11335,101.809715,153.60849,54.381283,128.14464,126.19466
6,2021-07-28 08:32:29,21.73,22.61,929.0,78.18045,110.029816,60.754513,109.48385,107.46871,151.99663,54.63312,134.06795,114.35686
2,2021-07-28 08:33:08,22.01,22.99,992.0,88.332115,115.73274,63.048088,115.357765,108.887405,153.76859,43.754425,126.19432,119.059105
1,2021-07-28 08:56:53,21.71,22.63,1014.0,89.13777,129.90326,68.84428,127.305855,102.375175,156.28871,51.108154,126.72313,129.95145
4,2021-07-28 09:01:13,23.29,23.41,514.0,78.06903,111.171555,62.71116,110.00146,107.00709,151.1615,48.648396,125.48845,112.89288
5,2021-07-28 09:02:13,21.95,22.55,990.0,88.48175,133.71289,68.50747,130.00429,100.193085,157.86182,51.277275,134.43607,133.80869
6,2021-07-28 09:02:44,21.77,22.53,931.0,83.17284,117.86452,63.605293,116.693924,105.85357,154.10168,53.73487,135.38373,122.01831
2,2021-07-28 09:04:01,21.97,23.11,1006.0,86.235435,118.852516,65.62789,117.51719,106.828606,153.40675,45.829483,126.06393,121.174675
3,2021-07-28 09:09:17,22.87,24.05,1014.0,86.35584,121.199936,60.12182,119.4175,104.68003,157.05106,49.572395,147.0057,122.977425
3,2021-07-28 11:13:46,23.27,24.43,1002.0,86.1317,117.646355,57.53979,116.38434,105.97159,156.99634,48.308266,147.35513,119.67858
1,2021-07-28 11:29:09,21.97,25.018,1011.0,91.83435,135.94792,68.2311,132.13766,100.58699,158.92276,50.045937,137.91252,136.26932
3,2021-07-28 05:05:07,22.81,23.71,1014.0,48.04624,63.861782,34.571964,63.234898,115.47293,143.68405,47.38256,115.887276,63.86262
5,2021-07-28 11:34:08,22.83,23.11,1014.0,85.83675,128.08372,61.266617,123.42346,101.56256,158.45538,46.662506,144.67618,128.56323
6,2021-07-28 11:34:19,22.35,23.09,955.0,87.48043,119.33306,59.17055,118.24645,107.28506,156.83636,48.07322,153.91446,126.19177
2,2021-07-28 11:39:11,22.19,23.65,1006.0,77.465164,110.37954,58.916924,108.127754,107.22727,152.31071,45.39455,136.0997,112.49187
3,2021-07-28 11:45:06,23.27,24.37,1014.0,87.85522,120.015915,58.2245,118.636345,105.520164,157.71022,48.396397,147.63423,121.91805
1,2021-07-28 11:59:44,21.71,22.85,1015.0,88.92545,132.54709,67.428314,128.86864,101.25683,157.7256,49.776047,136.71841,133.335
4,2021-07-28 12:03:36,23.87,23.99,541.0,78.473114,104.54645,53.65154,103.718475,109.877914,152.98059,40.34575,136.1699,108.18974
6,2021-07-28 12:04:35,22.11,22.85,980.0,87.88833,121.39943,62.08805,119.97085,106.52042,156.18802,47.629204,146.49638,127.17199
5,2021-07-28 12:04:48,22.93,23.13,1015.0,81.27898,120.99365,59.822407,116.859314,103.55918,155.96394,45.80554,144.91528,122.64324
2,2021-07-28 12:09:49,21.89,23.35,1001.0,85.0128,125.862885,66.80385,123.00507,102.889275,155.42877,49.817085,133.39268,126.679565
2,2021-07-28 12:41:05,21.89,23.57,1001.0,84.53326,118.49812,62.48834,116.23183,105.99789,154.4315,45.85451,132.96294,119.874825
1,2021-07-28 13:00:43,21.51,22.63,1015.0,85.20707,130.30585,75.83971,127.263626,101.88884,152.53856,55.929585,121.244576,130.3325
4,2021-07-28 13:04:20,23.69,23.77,485.0,74.90708,111.13349,77.98654,110.08143,108.88821,142.852,56.517784,116.557274,113.748955
6,2021-07-28 13:05:11,21.63,22.43,954.0,79.392334,123.73971,79.75764,120.945305,103.87921,147.39789,59.43055,121.94259,124.16406
5,2021-07-28 13:05:32,22.53,22.73,1014.0,86.13368,140.23329,94.20891,135.76637,100.49009,147.15712,63.15133,118.91634,140.24043
2,2021-07-28 13:11:25,21.83,23.09,1001.0,78.33666,114.762955,63.559303,113.07986,105.5319,152.22961,49.7547,128.87595,116.0446
3,2021-07-28 13:18:38,23.27,24.33,1012.0,77.36205,116.44349,59.307705,113.95831,103.53411,154.77283,52.02961,145.31056,116.94832
1,2021-07-28 13:31:03,21.51,22.59,1012.0,92.39117,135.32652,68.80313,131.90985,101.01431,158.60593,49.98475,134.29927,135.48007
4,2021-07-28 13:34:44,23.75,23.87,466.0,81.476,108.29421,54.195004,107.2434,109.04556,154.45834,41.08166,139.00783,111.21884
6,2021-07-28 13:35:30,21.79,22.59,971.0,86.68605,114.8893,57.35465,114.42329,109.08888,155.93239,45.90328,151.39786,122.36489
5,2021-07-28 13:35:56,22.69,22.91,1006.0,88.72152,131.68816,64.757515,127.169266,101.20069,158.56721,47.478924,140.21602,132.01534
1,2021-07-28 14:01:21,21.57,22.67,1015.0,90.04765,133.31418,71.77369,130.17146,101.50653,156.20229,52.167763,127.83864,133.34616
4,2021-07-28 14:05:04,23.75,23.85,457.0,75.1419,105.57202,57.65082,104.508316,108.369896,151.18246,46.527874,134.71213,107.93235
6,2021-07-28 14:05:48,21.89,22.59,987.0,78.61668,113.52486,58.177597,111.99983,106.17636,154.3235,50.848694,149.0393,118.01571
5,2021-07-28 14:06:20,22.83,23.03,1014.0,84.29279,129.36812,68.36413,125.07291,101.30244,155.59773,50.47871,136.7935,129.85193
1,2021-07-28 15:02:18,21.79,22.89,998.0,90.340576,134.35976,67.50073,130.62637,100.53933,158.66357,50.509674,135.9261,134.40422
4,2021-07-28 15:05:53,24.15,24.23,472.0,84.08347,117.33397,57.63327,115.49027,105.10369,156.72858,47.071903,139.49202,117.48552
6,2021-07-28 15:06:23,21.97,22.83,982.0,85.40737,122.71185,59.26022,120.25363,103.28901,158.14445,50.62327,145.03047,124.13136
5,2021-07-28 15:07:04,23.05,23.25,1008.0,121.04679,125.91901,57.605804,128.76225,116.71827,163.07875,29.459785,148.01236,133.68913
2,2021-07-28 15:46:08,22.05,23.73,1006.0,90.98353,123.34625,66.0265,120.83973,106.45257,154.97966,44.70567,129.61119,124.34347
2,2021-07-28 17:19:28,22.31,24.09,1008.0,83.31031,114.92825,60.06443,112.22802,107.19159,153.88515,43.72416,137.50244,116.425125
1,2021-07-28 19:37:36,22.41,23.35,1015.0,90.22918,136.8443,77.665054,133.3096,100.68874,154.62088,54.789143,122.03014,136.86252
5,2021-07-28 19:40:56,23.41,23.49,997.0,88.79937,136.01073,74.63682,131.96098,100.104836,155.68567,53.497215,129.04788,136.05101
4,2021-07-28 19:40:59,24.33,24.31,474.0,76.054344,108.43372,65.56312,107.33391,108.61811,148.32736,47.725082,122.598305,111.42
6,2021-07-28 19:41:34,22.41,22.95,972.0,79.82078,123.44539,69.20361,120.25496,102.13046,152.78888,54.42761,128.01277,123.468796
4,2021-07-28 23:43:17,22.95,22.95,425.0,44.62233,58.972847,30.8776,58.116676,116.176956,143.34148,46.0194,122.18677,58.975163
6,2021-07-28 23:43:52,21.57,22.05,909.0,52.100567,68.73896,38.029713,68.68011,114.90127,144.38339,46.80361,114.671265,68.745125
2,2021-07-29 01:34:21,22.25,23.01,991.0,66.322395,82.5061,48.659527,83.65208,114.88354,145.66476,45.45638,103.35411,82.5061
3,2021-07-29 01:38:32,22.53,23.39,1005.0,48.474472,62.86887,34.532417,62.464436,116.21877,143.34409,46.338078,114.12636,62.87097
1,2021-07-29 01:40:53,21.95,22.73,1015.0,86.33317,107.26989,62.41824,108.31101,111.69302,150.31671,45.305054,104.17367,107.26989
4,2021-07-29 01:44:16,22.83,22.79,431.0,44.45754,58.994137,30.789553,58.122475,116.08764,143.39001,46.115658,122.7378,58.99643
6,2021-07-29 01:44:55,21.43,21.97,885.0,53.179554,68.72587,38.4727,68.892,115.45572,144.23271,45.886692,112.91797,68.72871
5,2021-07-29 02:24:23,21.97,22.03,1011.0,58.66149,76.92026,41.574856,77.04591,113.66551,146.53998,46.200058,117.27654,76.92188
2,2021-07-29 03:05:16,22.11,22.87,998.0,66.03704,83.45093,49.085983,84.44081,114.296646,145.79219,46.251488,103.72845,83.45093
3,2021-07-29 03:09:31,22.35,23.17,1006.0,47.56125,63.50447,34.551586,62.857918,115.45074,143.5138,47.66765,115.55193,63.504635
1,2021-07-29 03:11:39,21.45,22.77,1015.0,85.87243,108.241394,63.683712,108.96617,111.184074,149.93416,46.72874,102.12323,108.241394
4,2021-07-29 03:14:59,22.478,22.49,429.0,43.17979,57.811806,30.179739,56.737717,116.11322,143.06056,46.518753,123.082375,57.81327
6,2021-07-29 03:15:42,21.15,21.69,888.0,53.014366,69.276405,38.072952,69.29044,115.005806,144.67476,46.19469,115.35195,69.28224
2,2021-07-29 03:35:34,21.83,22.67,1005.0,66.42551,83.32716,49.326263,84.418,114.57256,145.6443,45.98112,102.69797,83.32722
3,2021-07-29 03:39:50,22.07,22.95,1015.0,50.713768,63.896595,34.023438,63.9323,116.538216,144.40794,46.014854,120.230316,64.566734
1,2021-07-29 03:41:55,21.302,22.23,1015.0,86.65894,107.421875,62.90676,108.48625,111.82141,150.12105,45.389023,102.98138,107.421875
4,2021-07-29 03:45:15,22.23,22.23,381.0,43.779346,57.896698,30.351078,56.98647,116.33826,143.08534,46.144928,122.04841,57.898335
6,2021-07-29 03:45:57,20.89,21.51,911.0,53.19967,69.57607,38.53292,69.6056,114.995964,144.54741,46.39032,114.12728,69.58358
5,2021-07-29 03:55:09,21.61,21.63,1009.0,58.83107,76.885704,42.480255,77.04377,113.89826,146.00148,46.62254,114.0279,76.88765
5,2021-07-29 04:55:40,21.77,21.81,1012.0,59.49818,79.48622,44.140873,79.40402,113.02359,146.17395,48.08469,112.601295,79.488625
2,2021-07-29 05:06:28,21.89,22.63,991.0,70.4463,85.75257,49.438522,87.10674,114.956505,147.0332,43.955677,107.06513,85.75257
3,2021-07-29 05:10:47,22.17,22.97,1015.0,49.480858,64.8636,34.53242,64.36481,115.522415,144.27115,46.80107,119.26156,64.86393
1,2021-07-29 05:12:41,21.51,22.23,1010.0,87.5807,110.710335,62.20906,111.1806,110.432236,151.82684,46.593723,108.01869,110.710335
4,2021-07-29 05:15:58,22.41,22.37,425.0,41.57027,55.752426,30.32476,54.64331,116.60613,141.88817,48.10636,120.43875,55.752983
1,2021-07-28 18:06:02,22.318,23.89,1015.0,95.1851,139.50221,71.83145,135.51575,100.35139,158.9239,50.465122,132.26775,139.53426
4,2021-07-28 18:09:54,25.67,25.81,441.0,90.23742,87.78387,48.395985,92.267006,123.177345,150.47368,26.533024,134.17117,96.55041
5,2021-07-28 18:10:02,23.87,24.11,1008.0,100.70529,105.7725,52.0531,108.27243,118.268326,156.20511,29.79591,139.19093,111.74024
6,2021-07-28 18:10:47,22.51,23.75,970.0,120.17446,112.477,64.98108,119.37091,124.14864,154.9676,24.577854,129.01265,126.27577
5,2021-07-28 21:42:06,22.41,22.43,1012.0,57.45314,76.86979,42.999043,76.7662,113.4187,145.5386,48.21524,112.69092,76.87311
4,2021-07-28 21:42:18,23.05,23.01,383.0,41.763523,54.41486,28.761232,53.346275,117.20434,142.2264,45.808647,122.32662,54.41704
6,2021-07-28 21:42:49,21.61,22.17,907.0,50.82033,68.095,38.668003,67.86826,114.84319,143.55638,48.372524,111.04878,68.09841
2,2021-07-28 22:02:13,22.25,23.13,1011.0,66.76312,83.20914,49.704006,84.37402,114.81476,145.44186,45.871788,101.79343,83.20914
3,2021-07-28 22:06:13,22.69,23.55,1004.0,49.104546,63.117077,34.3756,62.805233,116.3272,143.61653,45.67947,115.336006,63.12588
1,2021-07-28 22:09:00,21.79,22.77,1015.0,82.424446,105.55593,61.617058,106.211784,110.88937,149.676,47.147697,104.07788,105.55593
5,2021-07-28 22:12:22,22.25,22.35,1012.0,57.976677,76.86805,43.441105,76.975716,113.68249,145.37892,47.742847,111.067726,76.8706
4,2021-07-28 22:12:32,24.998,22.95,393.0,42.17249,55.28669,29.112957,54.245808,116.947784,142.47377,45.878807,122.05743,55.290546
6,2021-07-28 22:13:06,21.49,22.05,960.0,52.631477,68.66507,38.937065,68.75488,115.32174,143.87193,46.68577,111.0283,68.67144
2,2021-07-28 22:32:31,22.35,23.13,1002.0,66.67778,83.482346,49.654877,84.602974,114.60685,145.59227,45.872307,102.56414,83.482346
3,2021-07-28 22:36:33,22.75,23.55,1013.0,49.588856,62.925865,34.148212,62.707264,116.609566,143.7201,44.965523,115.85666,62.932102
1,2021-07-28 22:39:16,22.114,22.89,1013.0,83.54299,105.87921,62.017227,106.63677,111.22596,149.69354,46.67519,103.454895,105.87921
5,2021-07-28 22:42:37,22.57,22.59,1012.0,59.818707,76.66149,42.70275,77.12788,114.47645,145.92749,45.5714,113.0735,76.664566
4,2021-07-28 22:42:47,23.09,23.07,421.0,43.27192,56.07794,29.440334,55.202545,117.02673,142.76404,45.174133,122.33202,56.080956
6,2021-07-28 22:43:22,21.702,22.15,942.0,51.78646,69.039474,39.036842,68.92841,114.75327,143.89319,47.80978,111.46897,69.04015
2,2021-07-28 23:02:49,22.47,23.27,990.0,68.86713,84.39527,50.46271,85.85081,115.15575,145.75627,44.68134,101.6661,84.39527
3,2021-07-28 23:06:53,22.83,23.65,1013.0,48.680187,63.40491,34.780342,62.97002,116.02039,143.45107,46.562695,114.31139,63.406616
1,2021-07-28 23:09:33,22.13,23.01,1013.0,85.53085,108.723145,62.076195,109.227516,110.56354,150.94899,46.553967,106.500534,108.723145
5,2021-07-28 23:12:52,22.47,22.51,1011.0,58.065815,76.57558,40.90622,76.6296,113.489914,146.71545,46.260178,119.06876,76.57745
4,2021-07-28 23:13:02,23.09,23.09,408.0,43.64796,58.254314,30.68037,57.26541,116.126686,143.02907,46.59815,121.456566,58.255898
6,2021-07-28 23:13:37,21.71,22.21,966.0,53.355488,68.66882,37.61855,68.828636,115.427025,144.73106,45.28792,116.08327,68.67908
5,2021-07-29 04:25:24,21.39,21.47,1012.0,58.08245,78.11629,43.438446,78.005486,113.04887,145.89601,48.201717,112.96605,78.118195
2,2021-07-29 04:36:11,21.67,22.49,981.0,65.468925,82.02748,48.17667,83.064705,114.72152,145.62836,45.877693,103.85879,82.02748
3,2021-07-29 04:40:29,22.05,22.83,990.0,48.601974,62.848614,34.165005,62.44295,116.22606,143.55238,46.075527,115.51943,62.852665
1,2021-07-29 04:42:26,21.39,22.19,1015.0,85.7987,107.96939,62.38952,108.71256,111.12048,150.52202,46.177143,104.86832,107.96939
4,2021-07-29 04:45:44,22.37,22.35,411.0,43.587334,56.71022,30.028246,55.84835,116.89975,142.71283,45.503017,121.05284,56.71414
6,2021-07-29 04:46:29,20.89,21.41,971.0,53.350243,70.36939,39.25714,70.34859,114.73804,144.46959,47.033676,112.7501,70.37168
6,2021-07-29 05:16:44,20.93,21.47,942.0,51.834915,70.53683,39.90874,70.10718,114.16809,143.88615,49.805702,111.52169,70.53686
5,2021-07-29 05:25:56,21.33,21.47,1012.0,61.035095,85.34834,49.494045,84.91491,111.551,145.71617,52.817245,115.44814,85.350075
5,2021-07-29 05:56:13,21.45,21.55,1000.0,66.24549,96.809654,60.436577,96.04674,109.41628,145.15681,56.582893,115.367645,96.84976
2,2021-07-29 06:07:04,21.77,22.61,1003.0,70.42318,99.42626,57.290768,98.745514,109.20967,148.43784,51.370014,118.81169,99.43508
3,2021-07-29 06:11:27,22.01,22.85,1015.0,50.90216,71.70642,40.94995,71.11776,113.49586,143.76312,51.945053,121.27816,71.71234
1,2021-07-29 06:13:09,21.17,21.99,1015.0,86.095,110.80487,60.23319,111.11606,109.537994,152.80833,47.07706,115.0666,110.81443
5,2021-07-29 06:56:45,21.49,21.57,1009.0,84.44063,121.82997,65.15372,119.54812,104.48778,154.50676,47.89633,129.4383,123.20319
2,2021-07-29 07:07:47,21.61,22.63,982.0,81.77255,117.626144,66.44816,116.123146,105.51251,152.17773,50.752346,122.72799,118.446594
3,2021-07-29 07:12:07,21.97,22.858,1012.0,62.718033,92.20442,54.065296,91.40144,109.38886,146.47008,54.31948,125.0757,92.209236
1,2021-07-29 07:13:43,21.07,21.93,1015.0,84.38359,120.935776,79.59276,120.192726,107.09068,146.58995,59.04415,110.02503,120.976715
4,2021-07-29 07:17:08,22.29,22.31,419.0,63.64989,93.77842,58.365925,93.09338,109.73755,144.90137,56.421318,122.40655,93.86573
6,2021-07-29 07:18:15,20.55,21.17,942.0,62.528786,93.53127,62.233616,92.62697,110.141556,142.51736,59.131386,114.92135,94.02207
5,2021-07-29 07:27:02,21.33,21.41,1011.0,84.861824,115.34511,61.13048,114.55014,107.42643,154.11491,44.716473,130.17078,117.88017
2,2021-07-29 07:38:07,21.49,22.43,990.0,77.39048,115.05472,68.03824,113.4039,105.42596,149.87004,54.338043,119.230316,115.315636
3,2021-07-29 07:42:27,22.05,22.87,1016.0,62.457302,92.14217,54.392082,91.33748,109.42977,146.23372,54.658348,125.72525,92.15628
1,2021-07-29 07:44:01,21.11,21.91,1014.0,85.858185,121.753,80.29587,121.10505,107.4061,146.73088,58.575897,111.23267,121.96659
4,2021-07-29 07:47:24,22.35,22.37,420.0,64.5901,96.476845,60.546165,95.64237,109.054794,144.92137,57.33706,121.9871,96.52602
6,2021-07-29 07:48:40,20.61,21.33,949.0,61.275116,93.44102,64.59938,92.53567,110.173615,141.03749,61.789974,113.429085,93.91173
2,2021-07-29 08:08:30,21.55,22.426,986.0,83.14311,113.99962,64.60404,113.15629,107.904915,151.74287,46.673634,121.242805,116.440414
3,2021-07-29 08:12:47,22.07,22.95,1007.0,67.53726,101.025215,59.66341,99.84496,107.559235,147.59671,55.149635,125.43145,101.02715
1,2021-07-29 08:14:18,21.11,21.89,1015.0,82.099976,116.639145,67.29674,115.58394,106.281975,151.09958,53.389595,117.79827,116.63942
4,2021-07-29 08:17:41,22.41,22.45,413.0,66.74558,98.92447,58.930035,97.947334,108.308044,147.0751,55.245632,127.03477,99.30914
6,2021-07-29 08:18:57,20.81,21.49,900.0,65.472725,101.519035,70.689316,100.21473,108.55697,141.60004,62.68944,113.610565,101.8151
5,2021-07-29 08:27:39,21.55,21.61,1010.0,86.59939,130.72778,71.58635,127.1415,101.705765,154.92567,51.139282,128.34964,131.43213
2,2021-07-29 08:39:19,21.63,22.75,985.0,86.41165,122.72936,65.575584,120.75575,104.72854,154.99023,47.73848,129.04309,123.98423
3,2021-07-29 08:43:20,22.29,23.29,1015.0,81.52221,112.46719,53.104877,111.2951,106.087616,156.92857,47.509,146.28232,113.789055
1,2021-07-29 08:44:35,21.17,22.13,992.0,88.563255,131.02777,70.44554,128.16391,101.80481,155.91644,51.96635,125.66274,131.05157
4,2021-07-29 08:47:58,22.71,22.79,453.0,76.38737,113.58242,64.19041,111.7024,105.22101,151.20692,52.430466,127.64125,114.25727
2,2021-07-29 00:03:25,22.35,23.202,986.0,67.63241,84.05835,50.577656,85.29332,114.83683,145.38902,45.85035,100.60401,84.05835
3,2021-07-29 00:07:32,22.57,23.51,999.0,49.21242,64.053986,34.105244,63.65889,115.80607,144.20059,45.834938,118.408325,64.060646
1,2021-07-29 00:10:05,21.85,22.77,1015.0,84.42065,106.99023,62.334854,107.67097,111.05211,150.02895,46.676113,103.86495,106.99023
5,2021-07-29 00:13:22,22.25,22.33,1012.0,58.013016,76.19071,42.290615,76.34221,113.89802,145.74586,46.858776,113.539566,76.19253
4,2021-07-29 00:13:31,22.95,22.91,432.0,45.670673,59.89621,31.3215,59.154034,116.187225,143.6003,45.641205,122.28483,59.899002
6,2021-07-29 00:14:07,21.55,22.05,953.0,52.960888,69.114716,37.954857,69.16885,115.04523,144.68736,46.068127,115.8365,69.12298
2,2021-07-29 02:04:39,22.17,22.99,988.0,66.960884,83.110275,49.430275,84.33856,114.92241,145.56694,45.414013,102.32482,83.110275
3,2021-07-29 02:08:52,22.53,23.31,1015.0,49.63121,63.31616,34.08533,63.09231,116.405106,143.94054,45.032864,117.022484,63.32701
1,2021-07-29 02:11:09,21.79,22.63,1003.0,85.434845,106.4328,61.815483,107.432556,111.68822,150.19106,45.46195,104.39313,106.4328
4,2021-07-29 02:14:30,22.69,22.69,413.0,44.162685,58.339886,30.369308,57.45159,116.25342,143.31094,45.9712,122.93713,58.341705
6,2021-07-29 02:15:10,21.33,21.85,963.0,52.442265,69.34638,38.441994,69.26967,114.77441,144.43735,46.95994,114.22006,69.353905
2,2021-07-29 02:34:57,22.11,22.91,1001.0,66.6727,84.45872,50.302795,85.458725,114.186386,145.59561,46.769993,101.842964,84.45874
3,2021-07-29 02:39:12,22.43,23.25,1010.0,49.84853,63.212536,34.107143,63.03601,116.56648,143.90508,44.760616,116.61619,63.220688
